19.01.2019 0:20,-10,1
19.01.2019 0:50,-10,1
19.01.2019 1:20,-10,1
19.01.2019 1:50,-11,1
19.01.2019 2:20,-12,1
19.01.2019 2:50,-12,1
19.01.2019 3:20,-11,1
19.01.2019 3:50,-9,1
19.01.2019 4:20,-9,1
19.01.2019 4:50,-8,1
19.01.2019 5:20,-8,1
19.01.2019 5:50,-7,1
19.01.2019 6:20,-6,1
19.01.2019 6:50,-6,0
19.01.2019 7:20,-6,0
19.01.2019 7:50,-6,0
19.01.2019 8:20,-5,0
19.01.2019 8:50,-5,0
19.01.2019 9:20,-4,0
19.01.2019 9:50,-3,0
19.01.2019 10:20,-3,0
19.01.2019 10:50,-3,0
19.01.2019 11:20,-2,0
19.01.2019 11:50,-2,0
19.01.2019 12:20,-2,0
19.01.2019 12:50,-2,0
19.01.2019 13:20,-2,0
